Test_ID,Actual_Validity,Actual_Binary,Supervised_Prediction,Supervised_Binary,Supervised_Probability_Invalid,IsolationForest_Score,IsolationForest_Flag,LOF_Score,LOF_Flag,Agreement_Group
TRN-0886,Valid,0,Valid,0,0.08,0.4186927802039142,0,1.0184955586775415,0,Group 4 (Both Valid/Normal)
TRN-0510,Valid,0,Valid,0,0.06,0.39869980343285294,0,1.0049003428801462,0,Group 4 (Both Valid/Normal)
TRN-0418,Valid,0,Valid,0,0.08,0.39184835775484217,0,0.9926764255136231,0,Group 4 (Both Valid/Normal)
TRN-0850,Valid,0,Valid,0,0.07,0.445314032380478,0,1.0704551946139145,0,Group 4 (Both Valid/Normal)
TRN-0532,Valid,0,Valid,0,0.1,0.4216419715108306,0,1.142514801714758,0,Group 4 (Both Valid/Normal)
TRN-0361,Valid,0,Valid,0,0.03,0.4021783419623773,0,1.0132360513577618,0,Group 4 (Both Valid/Normal)
TRN-0161,Valid,0,Valid,0,0.09,0.4328066287478102,0,1.0574638259515248,0,Group 4 (Both Valid/Normal)
TRN-0110,Valid,0,Valid,0,0.04,0.39077658440413143,0,1.005931191629655,0,Group 4 (Both Valid/Normal)
TRN-0175,Valid,0,Valid,0,0.18,0.5901948358180615,1,0.988120013975047,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0616,Valid,0,Valid,0,0.04,0.39555834302751713,0,1.0199256419370613,0,Group 4 (Both Valid/Normal)
TRN-0119,Valid,0,Valid,0,0.01,0.3829870443994893,0,1.0029767134281826,0,Group 4 (Both Valid/Normal)
TRN-0635,Valid,0,Valid,0,0.07,0.4176241340870837,0,0.9908213589553446,0,Group 4 (Both Valid/Normal)
TRN-0278,Valid,0,Valid,0,0.21,0.4331071295141395,0,1.0296103797822986,0,Group 4 (Both Valid/Normal)
TRN-0225,Invalid,1,Invalid,1,0.54,0.4586684870496869,0,1.3501773031283686,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0959,Valid,0,Valid,0,0.02,0.4328073355209056,0,0.9838418043976318,0,Group 4 (Both Valid/Normal)
TRN-0349,Invalid,1,Valid,0,0.48,0.4416490348015705,0,1.169601805699453,0,Group 4 (Both Valid/Normal)
TRN-0159,Valid,0,Valid,0,0.09,0.463862233118391,0,1.152977090321674,0,Group 4 (Both Valid/Normal)
TRN-0032,Valid,0,Valid,0,0.1,0.4468666557587498,0,1.1117140414776674,0,Group 4 (Both Valid/Normal)
TRN-0344,Valid,0,Valid,0,0.33,0.4511569384681747,0,1.000752858230567,0,Group 4 (Both Valid/Normal)
TRN-0391,Valid,0,Valid,0,0.03,0.39514414066505427,0,0.9934812309602558,0,Group 4 (Both Valid/Normal)
TRN-0651,Valid,0,Valid,0,0.05,0.4103850265946274,0,1.056466643859427,0,Group 4 (Both Valid/Normal)
TRN-0538,Valid,0,Valid,0,0.15,0.48272952044267103,0,1.2108474277711896,0,Group 4 (Both Valid/Normal)
TRN-0264,Valid,0,Valid,0,0.09,0.4428268023939606,0,1.0711628330362981,0,Group 4 (Both Valid/Normal)
TRN-0804,Valid,0,Valid,0,0.04,0.39550614252797195,0,0.969686061653818,0,Group 4 (Both Valid/Normal)
TRN-0875,Valid,0,Valid,0,0.06,0.4204511749538018,0,1.03468730869605,0,Group 4 (Both Valid/Normal)
TRN-0179,Valid,0,Valid,0,0.23,0.4058546764259222,0,1.0718312504300398,0,Group 4 (Both Valid/Normal)
TRN-0664,Valid,0,Valid,0,0.04,0.40063852940349787,0,1.0490935398481969,0,Group 4 (Both Valid/Normal)
TRN-0848,Valid,0,Valid,0,0.34,0.39864785015122983,0,1.0322591874455347,0,Group 4 (Both Valid/Normal)
TRN-0319,Valid,0,Valid,0,0.07,0.38022387782430545,0,0.9942913832470814,0,Group 4 (Both Valid/Normal)
TRN-0897,Valid,0,Valid,0,0.08,0.3875342591222667,0,0.9882076141000455,0,Group 4 (Both Valid/Normal)
TRN-0617,Valid,0,Valid,0,0.14,0.43394029910451254,0,1.0533379686375006,0,Group 4 (Both Valid/Normal)
TRN-0066,Valid,0,Valid,0,0.03,0.4027843370178195,0,1.0189245386892851,0,Group 4 (Both Valid/Normal)
TRN-0329,Valid,0,Valid,0,0.09,0.3939481544228216,0,0.983021570542818,0,Group 4 (Both Valid/Normal)
TRN-0512,Invalid,1,Invalid,1,1.0,0.47438900114425453,0,0.9864085007809388,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0559,Valid,0,Valid,0,0.06,0.4536115427150582,0,1.0477557883916233,0,Group 4 (Both Valid/Normal)
TRN-0843,Valid,0,Valid,0,0.05,0.41911775807971396,0,1.0530876424513549,0,Group 4 (Both Valid/Normal)
TRN-0080,Valid,0,Valid,0,0.03,0.42785718307546444,0,0.9982293777309712,0,Group 4 (Both Valid/Normal)
TRN-0401,Invalid,1,Valid,0,0.24,0.4023829725068129,0,1.197893709306706,0,Group 4 (Both Valid/Normal)
TRN-0384,Valid,0,Valid,0,0.05,0.38549538819435697,0,0.978815809977554,0,Group 4 (Both Valid/Normal)
TRN-0047,Valid,0,Valid,0,0.04,0.39408762210530807,0,1.0046995457031025,0,Group 4 (Both Valid/Normal)
TRN-0938,Valid,0,Valid,0,0.06,0.4356098635674907,0,1.0242078801229553,0,Group 4 (Both Valid/Normal)
TRN-0724,Valid,0,Valid,0,0.21,0.40414918724352966,0,1.0140964868471174,0,Group 4 (Both Valid/Normal)
TRN-0089,Invalid,1,Valid,0,0.45,0.5366492697079343,1,1.6576927654113116,1,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0114,Valid,0,Valid,0,0.04,0.40706024762148996,0,1.1160943655393738,0,Group 4 (Both Valid/Normal)
TRN-0748,Valid,0,Valid,0,0.21,0.41642878728602567,0,1.0397734574334359,0,Group 4 (Both Valid/Normal)
TRN-0459,Valid,0,Valid,0,0.07,0.40000403100269316,0,1.0075624402774024,0,Group 4 (Both Valid/Normal)
TRN-0223,Valid,0,Valid,0,0.13,0.43759200879894955,0,1.1835730903319917,0,Group 4 (Both Valid/Normal)
TRN-0851,Valid,0,Valid,0,0.18,0.47365370118800065,0,1.1450049836970508,0,Group 4 (Both Valid/Normal)
TRN-0582,Valid,0,Valid,0,0.16,0.4268125829104831,0,1.1859639143249487,0,Group 4 (Both Valid/Normal)
TRN-0007,Valid,0,Valid,0,0.17,0.4437153577879384,0,1.1422374526776626,0,Group 4 (Both Valid/Normal)
TRN-0947,Valid,0,Valid,0,0.08,0.44969193978481714,0,1.0112415058152506,0,Group 4 (Both Valid/Normal)
TRN-0556,Valid,0,Valid,0,0.09,0.4285289538395615,0,1.1014977789679103,0,Group 4 (Both Valid/Normal)
TRN-0006,Valid,0,Valid,0,0.15,0.44445480866202963,0,1.0938981966291497,0,Group 4 (Both Valid/Normal)
TRN-0036,Valid,0,Valid,0,0.06,0.42129842247659444,0,1.0333027545610203,0,Group 4 (Both Valid/Normal)
TRN-0655,Valid,0,Valid,0,0.08,0.41465119747641876,0,1.0366800083804244,0,Group 4 (Both Valid/Normal)
TRN-0419,Valid,0,Valid,0,0.01,0.45656995436812803,0,1.2659446467124034,0,Group 4 (Both Valid/Normal)
TRN-0800,Valid,0,Valid,0,0.08,0.4003191839742768,0,1.0218605561568435,0,Group 4 (Both Valid/Normal)
TRN-0298,Valid,0,Valid,0,0.03,0.4093280198482572,0,1.0248618814052048,0,Group 4 (Both Valid/Normal)
TRN-0146,Valid,0,Valid,0,0.22,0.42488722940340395,0,1.0410904575903426,0,Group 4 (Both Valid/Normal)
TRN-0074,Invalid,1,Invalid,1,0.61,0.45217950175341637,0,1.4123962638668497,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0358,Invalid,1,Invalid,1,0.71,0.44948984822223936,0,1.3094248577081093,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0521,Valid,0,Valid,0,0.03,0.4079641993960963,0,1.0261231999663507,0,Group 4 (Both Valid/Normal)
TRN-0598,Valid,0,Valid,0,0.02,0.4198134495334016,0,1.1133767268760464,0,Group 4 (Both Valid/Normal)
TRN-0242,Valid,0,Valid,0,0.01,0.41487277976032616,0,1.0088791275834805,0,Group 4 (Both Valid/Normal)
TRN-0285,Valid,0,Valid,0,0.15,0.43463527597840923,0,1.087850412022264,0,Group 4 (Both Valid/Normal)
TRN-0786,Valid,0,Valid,0,0.26,0.40994944763990787,0,1.0490168674046774,0,Group 4 (Both Valid/Normal)
TRN-0976,Valid,0,Valid,0,0.12,0.3747373333015286,0,0.9719896894003733,0,Group 4 (Both Valid/Normal)
TRN-0467,Valid,0,Valid,0,0.14,0.40219901484029186,0,1.0281481906260446,0,Group 4 (Both Valid/Normal)
TRN-0186,Valid,0,Valid,0,0.03,0.41828459959343267,0,1.0284457275087782,0,Group 4 (Both Valid/Normal)
TRN-0592,Valid,0,Valid,0,0.11,0.3937816656496112,0,1.0360891891830604,0,Group 4 (Both Valid/Normal)
TRN-1000,Valid,0,Valid,0,0.09,0.40443066166068137,0,1.0893897236541892,0,Group 4 (Both Valid/Normal)
TRN-0852,Valid,0,Valid,0,0.27,0.638994035017837,1,1.0175869306616234,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0955,Valid,0,Valid,0,0.07,0.4143710228476199,0,1.2051779764264363,0,Group 4 (Both Valid/Normal)
TRN-0125,Valid,0,Valid,0,0.09,0.4085606398206731,0,1.11644448606634,0,Group 4 (Both Valid/Normal)
TRN-0570,Invalid,1,Valid,0,0.46,0.43310943214553216,0,1.2877697445052427,0,Group 4 (Both Valid/Normal)
TRN-0189,Valid,0,Valid,0,0.01,0.4228034279619269,0,1.0027847389943199,0,Group 4 (Both Valid/Normal)
TRN-0470,Valid,0,Valid,0,0.09,0.44949763850242735,0,1.0708431845298976,0,Group 4 (Both Valid/Normal)
TRN-0003,Valid,0,Valid,0,0.16,0.45655093377743877,0,0.9818036793061488,0,Group 4 (Both Valid/Normal)
TRN-0442,Valid,0,Valid,0,0.06,0.43111263235030506,0,1.0654881114577397,0,Group 4 (Both Valid/Normal)
TRN-0716,Valid,0,Valid,0,0.24,0.4519364331352894,0,1.038228495673393,0,Group 4 (Both Valid/Normal)
TRN-0678,Valid,0,Valid,0,0.02,0.3722601677173045,0,0.9768446645479987,0,Group 4 (Both Valid/Normal)
TRN-0978,Valid,0,Valid,0,0.13,0.4876573321144832,0,1.2041109045124387,0,Group 4 (Both Valid/Normal)
TRN-0350,Valid,0,Valid,0,0.15,0.4072759123983245,0,1.0137368647425404,0,Group 4 (Both Valid/Normal)
TRN-0924,Valid,0,Valid,0,0.07,0.4128435363003062,0,1.0016211461172024,0,Group 4 (Both Valid/Normal)
TRN-0918,Invalid,1,Invalid,1,0.52,0.5414874130338725,1,1.156117318916428,0,Group 1 (Both Invalid/Anomalous)
TRN-0552,Valid,0,Valid,0,0.2,0.4615650309297547,0,0.9781627434635121,0,Group 4 (Both Valid/Normal)
TRN-0999,Valid,0,Valid,0,0.14,0.39497327108702956,0,1.0113631862915144,0,Group 4 (Both Valid/Normal)
TRN-0444,Valid,0,Valid,0,0.2,0.4325175583881241,0,1.1732830613223209,0,Group 4 (Both Valid/Normal)
TRN-0118,Invalid,1,Invalid,1,0.53,0.4940815001351553,0,1.3699044037013384,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0950,Invalid,1,Valid,0,0.28,0.4527732553958382,0,1.2065603680445727,0,Group 4 (Both Valid/Normal)
TRN-0642,Invalid,1,Valid,0,0.28,0.48265235167556875,0,1.289006313026392,0,Group 4 (Both Valid/Normal)
TRN-0953,Valid,0,Valid,0,0.03,0.40715950246390975,0,1.2301103785872642,0,Group 4 (Both Valid/Normal)
TRN-0821,Valid,0,Valid,0,0.09,0.40446459869820545,0,1.0947996850682775,0,Group 4 (Both Valid/Normal)
TRN-0487,Valid,0,Valid,0,0.02,0.3857612656133257,0,0.9856434663610756,0,Group 4 (Both Valid/Normal)
TRN-0871,Valid,0,Valid,0,0.03,0.4089278719053096,0,0.9902248840959988,0,Group 4 (Both Valid/Normal)
TRN-0683,Invalid,1,Invalid,1,0.62,0.4497925408056361,0,1.401968169577542,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0555,Valid,0,Valid,0,0.02,0.432818961673525,0,1.0797742706325375,0,Group 4 (Both Valid/Normal)
TRN-0085,Valid,0,Valid,0,0.04,0.4496029242926016,0,1.0335998368905914,0,Group 4 (Both Valid/Normal)
TRN-0685,Valid,0,Valid,0,0.11,0.44584164734940995,0,0.9960554062472949,0,Group 4 (Both Valid/Normal)
TRN-0888,Invalid,1,Invalid,1,0.81,0.4782292170551778,0,1.114454739133835,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0609,Valid,0,Valid,0,0.01,0.3840750709205368,0,0.963059009019171,0,Group 4 (Both Valid/Normal)
TRN-0182,Valid,0,Valid,0,0.02,0.3996183214182739,0,0.9918199350555911,0,Group 4 (Both Valid/Normal)
TRN-0211,Valid,0,Valid,0,0.1,0.5045571158379341,1,1.1497331685340488,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0574,Valid,0,Valid,0,0.05,0.43479197004986975,0,1.0080732786711843,0,Group 4 (Both Valid/Normal)
TRN-0648,Valid,0,Valid,0,0.01,0.3832764721171233,0,0.9816894430484627,0,Group 4 (Both Valid/Normal)
TRN-0665,Invalid,1,Invalid,1,0.83,0.5048681806855528,1,0.9874047318240219,0,Group 1 (Both Invalid/Anomalous)
TRN-0966,Valid,0,Valid,0,0.13,0.44039990316357525,0,1.0426519678306962,0,Group 4 (Both Valid/Normal)
TRN-0064,Valid,0,Valid,0,0.0,0.4016965240056738,0,0.9792757380866643,0,Group 4 (Both Valid/Normal)
TRN-0499,Invalid,1,Valid,0,0.33,0.4186568783015597,0,1.3633670078452755,0,Group 4 (Both Valid/Normal)
TRN-0334,Valid,0,Valid,0,0.27,0.40857634978864055,0,1.0181457212650578,0,Group 4 (Both Valid/Normal)
TRN-0352,Valid,0,Valid,0,0.02,0.39840328356567706,0,0.9676411133460754,0,Group 4 (Both Valid/Normal)
TRN-0448,Valid,0,Valid,0,0.02,0.41507163235200234,0,1.0328035040473749,0,Group 4 (Both Valid/Normal)
TRN-0701,Valid,0,Valid,0,0.08,0.42110979777538404,0,1.0497299821596462,0,Group 4 (Both Valid/Normal)
TRN-0077,Invalid,1,Invalid,1,0.64,0.541028441323026,1,2.0960365579421416,1,Group 1 (Both Invalid/Anomalous)
TRN-0900,Valid,0,Valid,0,0.09,0.4102961058743449,0,1.0081754869719997,0,Group 4 (Both Valid/Normal)
TRN-0034,Valid,0,Valid,0,0.17,0.4094116714500753,0,1.0552322577801736,0,Group 4 (Both Valid/Normal)
TRN-0239,Valid,0,Valid,0,0.22,0.4349740192150387,0,1.234246140033585,0,Group 4 (Both Valid/Normal)
TRN-0535,Invalid,1,Valid,0,0.27,0.5036312740946377,1,1.5119898253924766,1,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0373,Valid,0,Valid,0,0.09,0.39333911698107304,0,1.0068763848195983,0,Group 4 (Both Valid/Normal)
TRN-0539,Valid,0,Valid,0,0.1,0.4076387266694057,0,0.9994830707811845,0,Group 4 (Both Valid/Normal)
TRN-0141,Valid,0,Valid,0,0.11,0.4072726266116717,0,0.9991502770244389,0,Group 4 (Both Valid/Normal)
